source,target,type,relationship_type,source_type,priority_score
41721803,4192496,SAME_TYPE,ENTITY,synthetic,
41721803,418358,SAME_TYPE,ENTITY,synthetic,
41721803,41876304,SAME_TYPE,ENTITY,synthetic,
41721803,41941887,SAME_TYPE,ENTITY,synthetic,
41721803,41962755,SAME_TYPE,ENTITY,synthetic,
41721803,41963727,SAME_TYPE,ENTITY,synthetic,
41721803,41966522,SAME_TYPE,ENTITY,synthetic,
41721803,42048570,SAME_TYPE,ENTITY,synthetic,
41721803,42166088,SAME_TYPE,ENTITY,synthetic,
41721803,421717,SAME_TYPE,ENTITY,synthetic,
41721803,42266980,SAME_TYPE,ENTITY,synthetic,
41721803,42275214,SAME_TYPE,ENTITY,synthetic,
41721803,423940,SAME_TYPE,ENTITY,synthetic,
41721803,42284392,SAME_TYPE,ENTITY,synthetic,
41721803,42490512,SAME_TYPE,ENTITY,synthetic,
41721803,42434240,SAME_TYPE,ENTITY,synthetic,
41721803,42438131,SAME_TYPE,ENTITY,synthetic,
41721803,4245955,SAME_TYPE,ENTITY,synthetic,
41721803,42697847,SAME_TYPE,ENTITY,synthetic,
41721803,426405,SAME_TYPE,ENTITY,synthetic,
41721803,4279567,SAME_TYPE,ENTITY,synthetic,
41721803,428181,SAME_TYPE,ENTITY,synthetic,
41721803,42773458,SAME_TYPE,ENTITY,synthetic,
41721803,42779199,SAME_TYPE,ENTITY,synthetic,
41774947,417764,SAME_TYPE,ENTITY,synthetic,
41774947,41791519,SAME_TYPE,ENTITY,synthetic,
41774947,41919362,SAME_TYPE,ENTITY,synthetic,
41774947,41860,SAME_TYPE,ENTITY,synthetic,
41774947,41895944,SAME_TYPE,ENTITY,synthetic,
41774947,41936963,SAME_TYPE,ENTITY,synthetic,
41774947,41937497,SAME_TYPE,ENTITY,synthetic,
41774947,41944252,SAME_TYPE,ENTITY,synthetic,
41774947,420595,SAME_TYPE,ENTITY,synthetic,
41774947,42063961,SAME_TYPE,ENTITY,synthetic,
41774947,4218310,SAME_TYPE,ENTITY,synthetic,
41774947,421896,SAME_TYPE,ENTITY,synthetic,
41774947,42257570,SAME_TYPE,ENTITY,synthetic,
41774947,42266980,SAME_TYPE,ENTITY,synthetic,
41774947,42403762,SAME_TYPE,ENTITY,synthetic,
41774947,42406183,SAME_TYPE,ENTITY,synthetic,
41774947,42410849,SAME_TYPE,ENTITY,synthetic,
41774947,42707362,SAME_TYPE,ENTITY,synthetic,
41774947,424206,SAME_TYPE,ENTITY,synthetic,
41774947,42539895,SAME_TYPE,ENTITY,synthetic,
41774947,42545364,SAME_TYPE,ENTITY,synthetic,
41774947,42620145,SAME_TYPE,ENTITY,synthetic,
41774947,42629769,SAME_TYPE,ENTITY,synthetic,
41774947,426405,SAME_TYPE,ENTITY,synthetic,
41774947,428041,SAME_TYPE,ENTITY,synthetic,
41774947,42978254,SAME_TYPE,ENTITY,synthetic,
41775457,41795296,SAME_TYPE,ENTITY,synthetic,
41775457,41910738,SAME_TYPE,ENTITY,synthetic,
41775457,41925505,SAME_TYPE,ENTITY,synthetic,
41775457,42055230,SAME_TYPE,ENTITY,synthetic,
41775457,42090008,SAME_TYPE,ENTITY,synthetic,
41775457,421717,SAME_TYPE,ENTITY,synthetic,
41775457,421860,SAME_TYPE,ENTITY,synthetic,
41775457,42187699,SAME_TYPE,ENTITY,synthetic,
41775457,42197189,SAME_TYPE,ENTITY,synthetic,
41775457,42199196,SAME_TYPE,ENTITY,synthetic,
41775457,42256448,SAME_TYPE,ENTITY,synthetic,
41775457,422721,SAME_TYPE,ENTITY,synthetic,
41775457,423809,SAME_TYPE,ENTITY,synthetic,
41775457,423940,SAME_TYPE,ENTITY,synthetic,
41775457,422074,SAME_TYPE,ENTITY,synthetic,
41775457,42490512,SAME_TYPE,ENTITY,synthetic,
41775457,42438131,SAME_TYPE,ENTITY,synthetic,
41775457,4249765,SAME_TYPE,ENTITY,synthetic,
41775457,42508934,SAME_TYPE,ENTITY,synthetic,
41775457,42518724,SAME_TYPE,ENTITY,synthetic,
41775457,42525316,SAME_TYPE,ENTITY,synthetic,
41775457,42292727,SAME_TYPE,ENTITY,synthetic,
41775457,42320815,SAME_TYPE,ENTITY,synthetic,
41775457,42691457,SAME_TYPE,ENTITY,synthetic,
41775457,42620145,SAME_TYPE,ENTITY,synthetic,
41775457,42748130,SAME_TYPE,ENTITY,synthetic,
41775457,427516,SAME_TYPE,ENTITY,synthetic,
41775457,42779199,SAME_TYPE,ENTITY,synthetic,
41775457,42783540,SAME_TYPE,ENTITY,synthetic,
41775457,42978254,SAME_TYPE,ENTITY,synthetic,
417764,41910738,SAME_TYPE,ENTITY,synthetic,
417764,41919362,SAME_TYPE,ENTITY,synthetic,
417764,420618,SAME_TYPE,ENTITY,synthetic,
417764,42063961,SAME_TYPE,ENTITY,synthetic,
417764,421206,SAME_TYPE,ENTITY,synthetic,
417764,42162738,SAME_TYPE,ENTITY,synthetic,
417764,42164534,SAME_TYPE,ENTITY,synthetic,
417764,4218310,SAME_TYPE,ENTITY,synthetic,
417764,42256448,SAME_TYPE,ENTITY,synthetic,
417764,42268800,SAME_TYPE,ENTITY,synthetic,
417764,422721,SAME_TYPE,ENTITY,synthetic,
417764,423940,SAME_TYPE,ENTITY,synthetic,
417764,42070430,SAME_TYPE,ENTITY,synthetic,
417764,42253272,SAME_TYPE,ENTITY,synthetic,
417764,424206,SAME_TYPE,ENTITY,synthetic,
417764,42434240,SAME_TYPE,ENTITY,synthetic,
417764,42456331,SAME_TYPE,ENTITY,synthetic,
417764,42457863,SAME_TYPE,ENTITY,synthetic,
417764,4249765,SAME_TYPE,ENTITY,synthetic,
417764,42504802,SAME_TYPE,ENTITY,synthetic,
417764,42539895,SAME_TYPE,ENTITY,synthetic,
417764,42544362,SAME_TYPE,ENTITY,synthetic,
417764,42545364,SAME_TYPE,ENTITY,synthetic,
417764,426509,SAME_TYPE,ENTITY,synthetic,
417764,42803906,SAME_TYPE,ENTITY,synthetic,
417764,42747621,SAME_TYPE,ENTITY,synthetic,
417764,42748130,SAME_TYPE,ENTITY,synthetic,
417764,427536,SAME_TYPE,ENTITY,synthetic,
417764,42984245,SAME_TYPE,ENTITY,synthetic,
41787264,41791519,SAME_TYPE,ENTITY,synthetic,
41787264,41919362,SAME_TYPE,ENTITY,synthetic,
41787264,41941887,SAME_TYPE,ENTITY,synthetic,
41787264,41968880,SAME_TYPE,ENTITY,synthetic,
41787264,41985844,SAME_TYPE,ENTITY,synthetic,
41787264,42062675,SAME_TYPE,ENTITY,synthetic,
41787264,42064801,SAME_TYPE,ENTITY,synthetic,
41787264,42090008,SAME_TYPE,ENTITY,synthetic,
41787264,42091301,SAME_TYPE,ENTITY,synthetic,
41787264,42162738,SAME_TYPE,ENTITY,synthetic,
41787264,42164534,SAME_TYPE,ENTITY,synthetic,
41787264,421717,SAME_TYPE,ENTITY,synthetic,
41787264,4218310,SAME_TYPE,ENTITY,synthetic,
41787264,42188417,SAME_TYPE,ENTITY,synthetic,
41787264,42194331,SAME_TYPE,ENTITY,synthetic,
41787264,42257570,SAME_TYPE,ENTITY,synthetic,
41787264,42707362,SAME_TYPE,ENTITY,synthetic,
41787264,424206,SAME_TYPE,ENTITY,synthetic,
41787264,42456331,SAME_TYPE,ENTITY,synthetic,
41787264,42653583,SAME_TYPE,ENTITY,synthetic,
41787264,42654916,SAME_TYPE,ENTITY,synthetic,
41787264,42684039,SAME_TYPE,ENTITY,synthetic,
41787264,42697847,SAME_TYPE,ENTITY,synthetic,
41787264,42798679,SAME_TYPE,ENTITY,synthetic,
41787264,42799242,SAME_TYPE,ENTITY,synthetic,
41787264,428041,SAME_TYPE,ENTITY,synthetic,
41787264,427628,SAME_TYPE,ENTITY,synthetic,
41787264,42779199,SAME_TYPE,ENTITY,synthetic,
41787264,42984245,SAME_TYPE,ENTITY,synthetic,
41791519,419069,SAME_TYPE,ENTITY,synthetic,
41791519,41913794,SAME_TYPE,ENTITY,synthetic,
41791519,4191386,SAME_TYPE,ENTITY,synthetic,
41791519,4192496,SAME_TYPE,ENTITY,synthetic,
41791519,41843450,SAME_TYPE,ENTITY,synthetic,
41791519,41884009,SAME_TYPE,ENTITY,synthetic,
41791519,41959844,SAME_TYPE,ENTITY,synthetic,
41791519,41962755,SAME_TYPE,ENTITY,synthetic,
41791519,4196892,SAME_TYPE,ENTITY,synthetic,
41791519,41985844,SAME_TYPE,ENTITY,synthetic,
41791519,42005270,SAME_TYPE,ENTITY,synthetic,
41791519,42055230,SAME_TYPE,ENTITY,synthetic,
41791519,42166088,SAME_TYPE,ENTITY,synthetic,
41791519,42187699,SAME_TYPE,ENTITY,synthetic,
41791519,42189409,SAME_TYPE,ENTITY,synthetic,
41791519,421896,SAME_TYPE,ENTITY,synthetic,
41791519,42256448,SAME_TYPE,ENTITY,synthetic,
41791519,42392107,SAME_TYPE,ENTITY,synthetic,
41791519,42406183,SAME_TYPE,ENTITY,synthetic,
41791519,42490512,SAME_TYPE,ENTITY,synthetic,
41791519,42707362,SAME_TYPE,ENTITY,synthetic,
41791519,42428263,SAME_TYPE,ENTITY,synthetic,
41791519,42457863,SAME_TYPE,ENTITY,synthetic,
41791519,42525316,SAME_TYPE,ENTITY,synthetic,
41791519,42676113,SAME_TYPE,ENTITY,synthetic,
41791519,42703173,SAME_TYPE,ENTITY,synthetic,
41791519,42795668,SAME_TYPE,ENTITY,synthetic,
41791519,42799242,SAME_TYPE,ENTITY,synthetic,
41791519,42803906,SAME_TYPE,ENTITY,synthetic,
41791519,42748130,SAME_TYPE,ENTITY,synthetic,
41791519,43003219,SAME_TYPE,ENTITY,synthetic,
41795296,41919362,SAME_TYPE,ENTITY,synthetic,
41795296,418358,SAME_TYPE,ENTITY,synthetic,
41795296,41936963,SAME_TYPE,ENTITY,synthetic,
41795296,41941887,SAME_TYPE,ENTITY,synthetic,
41795296,41959844,SAME_TYPE,ENTITY,synthetic,
41795296,4196892,SAME_TYPE,ENTITY,synthetic,
41795296,420595,SAME_TYPE,ENTITY,synthetic,
41795296,42106373,SAME_TYPE,ENTITY,synthetic,
41795296,421717,SAME_TYPE,ENTITY,synthetic,
41795296,42187699,SAME_TYPE,ENTITY,synthetic,
41795296,42194331,SAME_TYPE,ENTITY,synthetic,
41795296,42070430,SAME_TYPE,ENTITY,synthetic,
41795296,42602167,SAME_TYPE,ENTITY,synthetic,
41795296,42707362,SAME_TYPE,ENTITY,synthetic,
41795296,42419933,SAME_TYPE,ENTITY,synthetic,
41795296,42428263,SAME_TYPE,ENTITY,synthetic,
41795296,42433646,SAME_TYPE,ENTITY,synthetic,
41795296,42521661,SAME_TYPE,ENTITY,synthetic,
41795296,42525316,SAME_TYPE,ENTITY,synthetic,
41795296,42293225,SAME_TYPE,ENTITY,synthetic,
41795296,42320815,SAME_TYPE,ENTITY,synthetic,
41795296,426595,SAME_TYPE,ENTITY,synthetic,
41795296,42676113,SAME_TYPE,ENTITY,synthetic,
41795296,42697847,SAME_TYPE,ENTITY,synthetic,
41795296,42703173,SAME_TYPE,ENTITY,synthetic,
41795296,42619722,SAME_TYPE,ENTITY,synthetic,
41795296,42620145,SAME_TYPE,ENTITY,synthetic,
41795296,42629029,SAME_TYPE,ENTITY,synthetic,
41795296,42629769,SAME_TYPE,ENTITY,synthetic,
41795296,42783540,SAME_TYPE,ENTITY,synthetic,
41797969,419069,SAME_TYPE,ENTITY,synthetic,
41797969,41843450,SAME_TYPE,ENTITY,synthetic,
41797969,41895944,SAME_TYPE,ENTITY,synthetic,
41797969,42005270,SAME_TYPE,ENTITY,synthetic,
41797969,421206,SAME_TYPE,ENTITY,synthetic,
41797969,42189409,SAME_TYPE,ENTITY,synthetic,
41797969,422721,SAME_TYPE,ENTITY,synthetic,
41797969,42275214,SAME_TYPE,ENTITY,synthetic,
41797969,423833,SAME_TYPE,ENTITY,synthetic,
41797969,42379647,SAME_TYPE,ENTITY,synthetic,
41797969,42419933,SAME_TYPE,ENTITY,synthetic,
41797969,424206,SAME_TYPE,ENTITY,synthetic,
41797969,42428263,SAME_TYPE,ENTITY,synthetic,
41797969,42434240,SAME_TYPE,ENTITY,synthetic,
41797969,4245955,SAME_TYPE,ENTITY,synthetic,
41797969,42521661,SAME_TYPE,ENTITY,synthetic,
41797969,42523128,SAME_TYPE,ENTITY,synthetic,
41797969,42292727,SAME_TYPE,ENTITY,synthetic,
41797969,42321260,SAME_TYPE,ENTITY,synthetic,
41797969,426549,SAME_TYPE,ENTITY,synthetic,
41797969,42654916,SAME_TYPE,ENTITY,synthetic,
41797969,42629769,SAME_TYPE,ENTITY,synthetic,
41797969,42760,SAME_TYPE,ENTITY,synthetic,
41905605,41860,SAME_TYPE,ENTITY,synthetic,
41905605,41884009,SAME_TYPE,ENTITY,synthetic,
41905605,41941887,SAME_TYPE,ENTITY,synthetic,
41905605,41954257,SAME_TYPE,ENTITY,synthetic,
41905605,42055230,SAME_TYPE,ENTITY,synthetic,
41905605,42064801,SAME_TYPE,ENTITY,synthetic,
41905605,421896,SAME_TYPE,ENTITY,synthetic,
41905605,42199196,SAME_TYPE,ENTITY,synthetic,
41905605,42205304,SAME_TYPE,ENTITY,synthetic,
41905605,42256448,SAME_TYPE,ENTITY,synthetic,
41905605,42070430,SAME_TYPE,ENTITY,synthetic,
41905605,422074,SAME_TYPE,ENTITY,synthetic,
41905605,42284392,SAME_TYPE,ENTITY,synthetic,
41905605,42426605,SAME_TYPE,ENTITY,synthetic,
41905605,42438131,SAME_TYPE,ENTITY,synthetic,
41905605,42455270,SAME_TYPE,ENTITY,synthetic,
41905605,42460866,SAME_TYPE,ENTITY,synthetic,
41905605,4249942,SAME_TYPE,ENTITY,synthetic,
41905605,42509590,SAME_TYPE,ENTITY,synthetic,
41905605,42545364,SAME_TYPE,ENTITY,synthetic,
41905605,42653583,SAME_TYPE,ENTITY,synthetic,
41905605,42676113,SAME_TYPE,ENTITY,synthetic,
41905605,42684039,SAME_TYPE,ENTITY,synthetic,
41905605,42619722,SAME_TYPE,ENTITY,synthetic,
41905605,4280395,SAME_TYPE,ENTITY,synthetic,
41905605,42760,SAME_TYPE,ENTITY,synthetic,
41905605,42980506,SAME_TYPE,ENTITY,synthetic,
4190613,4191386,SAME_TYPE,ENTITY,synthetic,
4190613,41962755,SAME_TYPE,ENTITY,synthetic,
4190613,42053995,SAME_TYPE,ENTITY,synthetic,
4190613,42162738,SAME_TYPE,ENTITY,synthetic,
4190613,42187699,SAME_TYPE,ENTITY,synthetic,
4190613,42199196,SAME_TYPE,ENTITY,synthetic,
4190613,42256448,SAME_TYPE,ENTITY,synthetic,
4190613,423940,SAME_TYPE,ENTITY,synthetic,
4190613,42284392,SAME_TYPE,ENTITY,synthetic,
4190613,42420470,SAME_TYPE,ENTITY,synthetic,
4190613,424206,SAME_TYPE,ENTITY,synthetic,
4190613,42460866,SAME_TYPE,ENTITY,synthetic,
4190613,4249765,SAME_TYPE,ENTITY,synthetic,
4190613,4249942,SAME_TYPE,ENTITY,synthetic,
4190613,42525316,SAME_TYPE,ENTITY,synthetic,
4190613,42544362,SAME_TYPE,ENTITY,synthetic,
4190613,42321260,SAME_TYPE,ENTITY,synthetic,
4190613,426509,SAME_TYPE,ENTITY,synthetic,
4190613,42683614,SAME_TYPE,ENTITY,synthetic,
4190613,42629029,SAME_TYPE,ENTITY,synthetic,
4190613,426405,SAME_TYPE,ENTITY,synthetic,
4190613,42798679,SAME_TYPE,ENTITY,synthetic,
419069,41910738,SAME_TYPE,ENTITY,synthetic,
419069,41919362,SAME_TYPE,ENTITY,synthetic,
419069,41860,SAME_TYPE,ENTITY,synthetic,
419069,41941887,SAME_TYPE,ENTITY,synthetic,
419069,4196892,SAME_TYPE,ENTITY,synthetic,
419069,42048570,SAME_TYPE,ENTITY,synthetic,
419069,42188417,SAME_TYPE,ENTITY,synthetic,
419069,42189104,SAME_TYPE,ENTITY,synthetic,
419069,42256685,SAME_TYPE,ENTITY,synthetic,
419069,423809,SAME_TYPE,ENTITY,synthetic,
419069,42162273,SAME_TYPE,ENTITY,synthetic,
419069,42253272,SAME_TYPE,ENTITY,synthetic,
419069,42379647,SAME_TYPE,ENTITY,synthetic,
419069,424206,SAME_TYPE,ENTITY,synthetic,
419069,42434240,SAME_TYPE,ENTITY,synthetic,
419069,42455270,SAME_TYPE,ENTITY,synthetic,
419069,4245955,SAME_TYPE,ENTITY,synthetic,
419069,4249942,SAME_TYPE,ENTITY,synthetic,
419069,42293225,SAME_TYPE,ENTITY,synthetic,
419069,42321260,SAME_TYPE,ENTITY,synthetic,
419069,42690068,SAME_TYPE,ENTITY,synthetic,
419069,42618611,SAME_TYPE,ENTITY,synthetic,
419069,42620145,SAME_TYPE,ENTITY,synthetic,
419069,42801205,SAME_TYPE,ENTITY,synthetic,
419069,4282331,SAME_TYPE,ENTITY,synthetic,
419069,42747621,SAME_TYPE,ENTITY,synthetic,
419069,42760,SAME_TYPE,ENTITY,synthetic,
41910738,41925505,SAME_TYPE,ENTITY,synthetic,
41910738,418358,SAME_TYPE,ENTITY,synthetic,
41910738,41941887,SAME_TYPE,ENTITY,synthetic,
41910738,4196892,SAME_TYPE,ENTITY,synthetic,
41910738,41985844,SAME_TYPE,ENTITY,synthetic,
41910738,420595,SAME_TYPE,ENTITY,synthetic,
41910738,42063961,SAME_TYPE,ENTITY,synthetic,
41910738,42166088,SAME_TYPE,ENTITY,synthetic,
41910738,42189104,SAME_TYPE,ENTITY,synthetic,
41910738,42199196,SAME_TYPE,ENTITY,synthetic,
41910738,42266980,SAME_TYPE,ENTITY,synthetic,
41910738,42275214,SAME_TYPE,ENTITY,synthetic,
41910738,423940,SAME_TYPE,ENTITY,synthetic,
41910738,42419933,SAME_TYPE,ENTITY,synthetic,
41910738,42428263,SAME_TYPE,ENTITY,synthetic,
41910738,42433646,SAME_TYPE,ENTITY,synthetic,
41910738,42438131,SAME_TYPE,ENTITY,synthetic,
41910738,42321260,SAME_TYPE,ENTITY,synthetic,
41910738,42676113,SAME_TYPE,ENTITY,synthetic,
41910738,42690068,SAME_TYPE,ENTITY,synthetic,
41910738,42691457,SAME_TYPE,ENTITY,synthetic,
41910738,42629029,SAME_TYPE,ENTITY,synthetic,
41910738,4279567,SAME_TYPE,ENTITY,synthetic,
41910738,4280395,SAME_TYPE,ENTITY,synthetic,
41910738,42972262,SAME_TYPE,ENTITY,synthetic,
41910738,42980855,SAME_TYPE,ENTITY,synthetic,
41910738,42984245,SAME_TYPE,ENTITY,synthetic,
41913794,4191386,SAME_TYPE,ENTITY,synthetic,
41913794,4192496,SAME_TYPE,ENTITY,synthetic,
41913794,41941887,SAME_TYPE,ENTITY,synthetic,
41913794,41962755,SAME_TYPE,ENTITY,synthetic,
41913794,419725,SAME_TYPE,ENTITY,synthetic,
41913794,41985844,SAME_TYPE,ENTITY,synthetic,
41913794,42005270,SAME_TYPE,ENTITY,synthetic,
41913794,42053995,SAME_TYPE,ENTITY,synthetic,
41913794,420618,SAME_TYPE,ENTITY,synthetic,
41913794,42106373,SAME_TYPE,ENTITY,synthetic,
41913794,42178545,SAME_TYPE,ENTITY,synthetic,
41913794,421860,SAME_TYPE,ENTITY,synthetic,
41913794,421896,SAME_TYPE,ENTITY,synthetic,
41913794,42199196,SAME_TYPE,ENTITY,synthetic,
41913794,422557,SAME_TYPE,ENTITY,synthetic,
41913794,42266980,SAME_TYPE,ENTITY,synthetic,
41913794,422721,SAME_TYPE,ENTITY,synthetic,
41913794,42403762,SAME_TYPE,ENTITY,synthetic,
41913794,42419933,SAME_TYPE,ENTITY,synthetic,
41913794,424274,SAME_TYPE,ENTITY,synthetic,
41913794,42434240,SAME_TYPE,ENTITY,synthetic,
41913794,42438131,SAME_TYPE,ENTITY,synthetic,
41913794,4245955,SAME_TYPE,ENTITY,synthetic,
41913794,42509590,SAME_TYPE,ENTITY,synthetic,
41913794,42535,SAME_TYPE,ENTITY,synthetic,
41913794,42539895,SAME_TYPE,ENTITY,synthetic,
41913794,42321260,SAME_TYPE,ENTITY,synthetic,
41913794,42618611,SAME_TYPE,ENTITY,synthetic,
41913794,42629029,SAME_TYPE,ENTITY,synthetic,
41913794,42629769,SAME_TYPE,ENTITY,synthetic,
41913794,426405,SAME_TYPE,ENTITY,synthetic,
41913794,42798679,SAME_TYPE,ENTITY,synthetic,
41913794,42803906,SAME_TYPE,ENTITY,synthetic,
41913794,428181,SAME_TYPE,ENTITY,synthetic,
41913794,42747621,SAME_TYPE,ENTITY,synthetic,
41913794,42783540,SAME_TYPE,ENTITY,synthetic,
41913794,43003219,SAME_TYPE,ENTITY,synthetic,
4191386,41936963,SAME_TYPE,ENTITY,synthetic,
4191386,41962755,SAME_TYPE,ENTITY,synthetic,
4191386,419735,SAME_TYPE,ENTITY,synthetic,
4191386,42005270,SAME_TYPE,ENTITY,synthetic,
4191386,42052337,SAME_TYPE,ENTITY,synthetic,
4191386,42062675,SAME_TYPE,ENTITY,synthetic,
4191386,42106373,SAME_TYPE,ENTITY,synthetic,
4191386,421206,SAME_TYPE,ENTITY,synthetic,
4191386,42162738,SAME_TYPE,ENTITY,synthetic,
4191386,42166088,SAME_TYPE,ENTITY,synthetic,
4191386,42189409,SAME_TYPE,ENTITY,synthetic,
4191386,42256685,SAME_TYPE,ENTITY,synthetic,
4191386,42271,SAME_TYPE,ENTITY,synthetic,
4191386,42456331,SAME_TYPE,ENTITY,synthetic,
4191386,42457863,SAME_TYPE,ENTITY,synthetic,
4191386,42508934,SAME_TYPE,ENTITY,synthetic,
4191386,42525316,SAME_TYPE,ENTITY,synthetic,
4191386,42697847,SAME_TYPE,ENTITY,synthetic,
4191386,42618611,SAME_TYPE,ENTITY,synthetic,
4191386,42629029,SAME_TYPE,ENTITY,synthetic,
4191386,42629769,SAME_TYPE,ENTITY,synthetic,
4191386,426405,SAME_TYPE,ENTITY,synthetic,
4191386,42795668,SAME_TYPE,ENTITY,synthetic,
4191386,42750382,SAME_TYPE,ENTITY,synthetic,
4191386,42980855,SAME_TYPE,ENTITY,synthetic,
41919362,41895282,SAME_TYPE,ENTITY,synthetic,
41919362,41958151,SAME_TYPE,ENTITY,synthetic,
41919362,41968880,SAME_TYPE,ENTITY,synthetic,
41919362,42091269,SAME_TYPE,ENTITY,synthetic,
41919362,42162738,SAME_TYPE,ENTITY,synthetic,
41919362,42166088,SAME_TYPE,ENTITY,synthetic,
41919362,42189104,SAME_TYPE,ENTITY,synthetic,
41919362,42197189,SAME_TYPE,ENTITY,synthetic,
41919362,42205304,SAME_TYPE,ENTITY,synthetic,
41919362,42256448,SAME_TYPE,ENTITY,synthetic,
41919362,42268800,SAME_TYPE,ENTITY,synthetic,
41919362,42405088,SAME_TYPE,ENTITY,synthetic,
41919362,42490512,SAME_TYPE,ENTITY,synthetic,
41919362,42602167,SAME_TYPE,ENTITY,synthetic,
41919362,42434240,SAME_TYPE,ENTITY,synthetic,
41919362,42455270,SAME_TYPE,ENTITY,synthetic,
41919362,42456331,SAME_TYPE,ENTITY,synthetic,
41919362,42457863,SAME_TYPE,ENTITY,synthetic,
41919362,4249942,SAME_TYPE,ENTITY,synthetic,
41919362,42509590,SAME_TYPE,ENTITY,synthetic,
41919362,42321260,SAME_TYPE,ENTITY,synthetic,
41919362,42620145,SAME_TYPE,ENTITY,synthetic,
41919362,426405,SAME_TYPE,ENTITY,synthetic,
41919362,42795668,SAME_TYPE,ENTITY,synthetic,
41919362,4280395,SAME_TYPE,ENTITY,synthetic,
41919362,42984245,SAME_TYPE,ENTITY,synthetic,
4192496,418358,SAME_TYPE,ENTITY,synthetic,
4192496,41876304,SAME_TYPE,ENTITY,synthetic,
4192496,41954257,SAME_TYPE,ENTITY,synthetic,
4192496,41966522,SAME_TYPE,ENTITY,synthetic,
4192496,419735,SAME_TYPE,ENTITY,synthetic,
4192496,42052337,SAME_TYPE,ENTITY,synthetic,
4192496,42053995,SAME_TYPE,ENTITY,synthetic,
4192496,42106373,SAME_TYPE,ENTITY,synthetic,
4192496,42162738,SAME_TYPE,ENTITY,synthetic,
4192496,42164534,SAME_TYPE,ENTITY,synthetic,
4192496,42188417,SAME_TYPE,ENTITY,synthetic,
4192496,423940,SAME_TYPE,ENTITY,synthetic,
4192496,42410849,SAME_TYPE,ENTITY,synthetic,
4192496,4249765,SAME_TYPE,ENTITY,synthetic,
4192496,42518724,SAME_TYPE,ENTITY,synthetic,
4192496,4280395,SAME_TYPE,ENTITY,synthetic,
4192496,4280465,SAME_TYPE,ENTITY,synthetic,
4192496,428156,SAME_TYPE,ENTITY,synthetic,
4192496,42984245,SAME_TYPE,ENTITY,synthetic,
41925505,41936963,SAME_TYPE,ENTITY,synthetic,
41925505,42063961,SAME_TYPE,ENTITY,synthetic,
41925505,42106373,SAME_TYPE,ENTITY,synthetic,
41925505,42165259,SAME_TYPE,ENTITY,synthetic,
41925505,4218310,SAME_TYPE,ENTITY,synthetic,
41925505,42189409,SAME_TYPE,ENTITY,synthetic,
41925505,42257570,SAME_TYPE,ENTITY,synthetic,
41925505,42268800,SAME_TYPE,ENTITY,synthetic,
41925505,42271,SAME_TYPE,ENTITY,synthetic,
41925505,42405088,SAME_TYPE,ENTITY,synthetic,
41925505,42162273,SAME_TYPE,ENTITY,synthetic,
41925505,42379647,SAME_TYPE,ENTITY,synthetic,
41925505,42420470,SAME_TYPE,ENTITY,synthetic,
41925505,42509590,SAME_TYPE,ENTITY,synthetic,
41925505,42321260,SAME_TYPE,ENTITY,synthetic,
41925505,42653583,SAME_TYPE,ENTITY,synthetic,
41925505,426595,SAME_TYPE,ENTITY,synthetic,
41925505,42691457,SAME_TYPE,ENTITY,synthetic,
41925505,42697847,SAME_TYPE,ENTITY,synthetic,
41925505,42803906,SAME_TYPE,ENTITY,synthetic,
41925505,4280395,SAME_TYPE,ENTITY,synthetic,
41925505,428181,SAME_TYPE,ENTITY,synthetic,
41925505,4282331,SAME_TYPE,ENTITY,synthetic,
41925505,42760,SAME_TYPE,ENTITY,synthetic,
41925505,42773458,SAME_TYPE,ENTITY,synthetic,
418358,41874908,SAME_TYPE,ENTITY,synthetic,
418358,41958151,SAME_TYPE,ENTITY,synthetic,
418358,41963727,SAME_TYPE,ENTITY,synthetic,
418358,419725,SAME_TYPE,ENTITY,synthetic,
418358,419735,SAME_TYPE,ENTITY,synthetic,
418358,41994263,SAME_TYPE,ENTITY,synthetic,
418358,42062675,SAME_TYPE,ENTITY,synthetic,
418358,42064801,SAME_TYPE,ENTITY,synthetic,
418358,42164534,SAME_TYPE,ENTITY,synthetic,
418358,42165259,SAME_TYPE,ENTITY,synthetic,
418358,423833,SAME_TYPE,ENTITY,synthetic,
418358,4238484,SAME_TYPE,ENTITY,synthetic,
418358,42426605,SAME_TYPE,ENTITY,synthetic,
418358,424274,SAME_TYPE,ENTITY,synthetic,
418358,4249942,SAME_TYPE,ENTITY,synthetic,
418358,42504802,SAME_TYPE,ENTITY,synthetic,
418358,42539895,SAME_TYPE,ENTITY,synthetic,
418358,42544362,SAME_TYPE,ENTITY,synthetic,
418358,426549,SAME_TYPE,ENTITY,synthetic,
418358,42657825,SAME_TYPE,ENTITY,synthetic,
418358,42690068,SAME_TYPE,ENTITY,synthetic,
418358,42691457,SAME_TYPE,ENTITY,synthetic,
418358,42619722,SAME_TYPE,ENTITY,synthetic,
418358,42620145,SAME_TYPE,ENTITY,synthetic,
418358,4280465,SAME_TYPE,ENTITY,synthetic,
418358,427628,SAME_TYPE,ENTITY,synthetic,
418358,42972401,SAME_TYPE,ENTITY,synthetic,
41843450,41937497,SAME_TYPE,ENTITY,synthetic,
41843450,42048570,SAME_TYPE,ENTITY,synthetic,
41843450,42055230,SAME_TYPE,ENTITY,synthetic,
